,economy,series,2005,2006,2007,2008,2009,2010
815,JOR,SE.SEC.CUAT.LO.ZS,,,,73.3219833374023,,74.1112213134766
816,JOR,SE.SEC.CUAT.PO.FE.ZS,,,,25.4959201812744,,25.7206497192383
817,JOR,SE.SEC.CUAT.PO.MA.ZS,,,,28.2997798919678,,28.414249420166
818,JOR,SE.SEC.CUAT.PO.ZS,,,,26.8919792175293,,27.1125202178955
819,JOR,SE.SEC.CUAT.UP.FE.ZS,,,,39.775951385498,,40.0820617675781
820,JOR,SE.SEC.CUAT.UP.MA.ZS,,,,42.3335113525391,,42.5449409484863
821,JOR,SE.SEC.CUAT.UP.ZS,,,,41.0493812561035,,41.3547096252441
822,JOR,SE.TER.CUAT.ST.FE.ZS,,,,12.7421703338623,,12.9278898239136
823,JOR,SE.TER.CUAT.ST.MA.ZS,,,,19.1394290924072,,19.2261009216309
824,JOR,SE.TER.CUAT.ST.ZS,,,,15.9274101257324,,16.1823902130127
825,JPN,SE.PRM.CUAT.FE.ZS,,,,,,99.5429306030273
826,JPN,SE.PRM.CUAT.MA.ZS,,,,,,99.4970169067383
827,JPN,SE.PRM.CUAT.ZS,,,,,,99.521110534668
828,JPN,SE.SEC.CUAT.PO.FE.ZS,,,,,,31.753999710083
829,JPN,SE.SEC.CUAT.PO.MA.ZS,,,,,,37.3135986328125
830,JPN,SE.SEC.CUAT.PO.ZS,,,,,,34.3956184387207
831,JPN,SE.SEC.CUAT.UP.FE.ZS,,,,,,79.0803527832031
832,JPN,SE.SEC.CUAT.UP.MA.ZS,,,,,,81.7300720214844
833,JPN,SE.SEC.CUAT.UP.ZS,,,,,,80.3393630981445
834,JPN,SE.TER.CUAT.BA.FE.ZS,,,,,,11.5630903244019
835,JPN,SE.TER.CUAT.BA.MA.ZS,,,,,,29.1367092132568
836,JPN,SE.TER.CUAT.BA.ZS,,,,,,19.9131393432617
837,JPN,SE.TER.CUAT.ST.FE.ZS,,,,,,31.753999710083
838,JPN,SE.TER.CUAT.ST.MA.ZS,,,,,,37.3135986328125
839,JPN,SE.TER.CUAT.ST.ZS,,,,,,34.3956184387207
840,KAZ,SE.PRM.CUAT.FE.ZS,,,99.993049621582,,99.9331130981445,
841,KAZ,SE.PRM.CUAT.MA.ZS,,,99.9724502563477,,99.9647674560547,
842,KAZ,SE.PRM.CUAT.ZS,,,99.9826202392578,,99.9477615356445,
843,KAZ,SE.SEC.CUAT.LO.FE.ZS,,,99.2500534057617,,94.590461730957,
844,KAZ,SE.SEC.CUAT.LO.MA.ZS,,,99.4288024902344,,96.7020721435547,
845,KAZ,SE.SEC.CUAT.LO.ZS,,,99.3405609130859,,95.5671463012695,
846,KAZ,SE.SEC.CUAT.PO.FE.ZS,,,60.7919311523438,,56.7227783203125,
847,KAZ,SE.SEC.CUAT.PO.MA.ZS,,,52.4747009277344,,52.438591003418,
848,KAZ,SE.SEC.CUAT.PO.ZS,,,56.5807113647461,,54.7411994934082,
849,KAZ,SE.SEC.CUAT.UP.FE.ZS,,,96.4346389770508,,84.6023712158203,
850,KAZ,SE.SEC.CUAT.UP.MA.ZS,,,96.1849822998047,,85.9673080444336,
851,KAZ,SE.SEC.CUAT.UP.ZS,,,96.3082275390625,,85.2337036132813,
852,KAZ,SE.TER.CUAT.BA.FE.ZS,,,,,24.2901592254639,
853,KAZ,SE.TER.CUAT.BA.MA.ZS,,,,,21.0949401855469,
854,KAZ,SE.TER.CUAT.BA.ZS,,,,,22.8122596740723,
855,KAZ,SE.TER.CUAT.MS.FE.ZS,,,,,0.133499994874001,
856,KAZ,SE.TER.CUAT.MS.MA.ZS,,,,,0.117109999060631,
857,KAZ,SE.TER.CUAT.MS.ZS,,,,,0.125919997692108,
858,KAZ,SE.TER.CUAT.ST.FE.ZS,,,27.8800392150879,,54.8889503479004,
859,KAZ,SE.TER.CUAT.ST.MA.ZS,,,23.1476593017578,,49.4692687988281,
860,KAZ,SE.TER.CUAT.ST.ZS,,,25.4839191436768,,52.3821601867676,
861,KEN,SE.PRM.CUAT.FE.ZS,,,,,51.1563987731934,47.134449005127
862,KEN,SE.PRM.CUAT.MA.ZS,,,,,63.5000991821289,54.5099983215332
863,KEN,SE.PRM.CUAT.ZS,,,,,57.1720809936523,50.9865188598633
864,KEN,SE.SEC.CUAT.LO.FE.ZS,,,,,27.7154407501221,25.4981899261475
865,KEN,SE.SEC.CUAT.LO.MA.ZS,,,,,38.377498626709,32.3442916870117
866,KEN,SE.SEC.CUAT.LO.ZS,,,,,32.9115791320801,29.0737495422363
867,KEN,SE.SEC.CUAT.PO.FE.ZS,,,,,6.33549976348877,6.75701999664307
868,KEN,SE.SEC.CUAT.PO.MA.ZS,,,,,9.19377994537354,8.99005031585693
869,KEN,SE.SEC.CUAT.PO.ZS,,,,,7.72847986221313,7.92327976226807
870,KEN,SE.SEC.CUAT.UP.FE.ZS,,,,,21.9236106872559,18.0012092590332
871,KEN,SE.SEC.CUAT.UP.MA.ZS,,,,,32.4554100036621,25.7124805450439
872,KEN,SE.SEC.CUAT.UP.ZS,,,,,27.0562591552734,22.0286197662354
873,KEN,SE.TER.CUAT.ST.FE.ZS,,,,,1.46143996715546,
874,KEN,SE.TER.CUAT.ST.MA.ZS,,,,,2.94208002090454,
875,KEN,SE.TER.CUAT.ST.ZS,,,,,2.18302989006042,
876,KGZ,SE.PRM.CUAT.FE.ZS,,,,,97.2626419067383,
877,KGZ,SE.PRM.CUAT.MA.ZS,,,,,98.7212066650391,
878,KGZ,SE.PRM.CUAT.ZS,,,,,97.9721069335938,
879,KGZ,SE.SEC.CUAT.LO.FE.ZS,,,,,94.5188674926758,
880,KGZ,SE.SEC.CUAT.LO.MA.ZS,,,,,96.932373046875,
881,KGZ,SE.SEC.CUAT.LO.ZS,,,,,95.6928405761719,
882,KGZ,SE.SEC.CUAT.PO.FE.ZS,,,,,30.4933891296387,
883,KGZ,SE.SEC.CUAT.PO.MA.ZS,,,,,23.0011196136475,
884,KGZ,SE.SEC.CUAT.PO.ZS,,,,,26.8490104675293,
885,KGZ,SE.SEC.CUAT.UP.FE.ZS,,,,,87.0867233276367,
886,KGZ,SE.SEC.CUAT.UP.MA.ZS,,,,,89.7253265380859,
887,KGZ,SE.SEC.CUAT.UP.ZS,,,,,88.3701934814453,
888,KGZ,SE.TER.CUAT.BA.FE.ZS,,,,,17.4275302886963,
889,KGZ,SE.TER.CUAT.BA.MA.ZS,,,,,14.9092502593994,
890,KGZ,SE.TER.CUAT.BA.ZS,,,,,16.2025909423828,
891,KGZ,SE.TER.CUAT.DO.FE.ZS,,,,,0.0258399993181229,
892,KGZ,SE.TER.CUAT.DO.MA.ZS,,,,,0.0383500009775162,
893,KGZ,SE.TER.CUAT.DO.ZS,,,,,0.03192999958992,
894,KGZ,SE.TER.CUAT.MS.FE.ZS,,,,,16.6503791809082,
895,KGZ,SE.TER.CUAT.MS.MA.ZS,,,,,14.1776399612427,
896,KGZ,SE.TER.CUAT.MS.ZS,,,,,15.4475898742676,
897,KGZ,SE.TER.CUAT.ST.FE.ZS,,,,,18.7948894500732,
898,KGZ,SE.TER.CUAT.ST.MA.ZS,,,,,16.3849391937256,
899,KGZ,SE.TER.CUAT.ST.ZS,,,,,17.6226501464844,
900,KHM,SE.PRM.CUAT.FE.ZS,,,23.892520904541,26.8151302337646,25.2727203369141,
901,KHM,SE.PRM.CUAT.MA.ZS,,,46.4691009521484,48.7452507019043,47.9481391906738,
902,KHM,SE.PRM.CUAT.ZS,,,34.2319488525391,36.8616981506348,35.632740020752,
903,KHM,SE.SEC.CUAT.LO.FE.ZS,,,9.14463043212891,11.1071195602417,9.86441040039063,
904,KHM,SE.SEC.CUAT.LO.MA.ZS,,,22.3934593200684,23.8675098419189,22.2096996307373,
905,KHM,SE.SEC.CUAT.LO.ZS,,,15.2122201919556,16.952880859375,15.5047702789307,
906,KHM,SE.SEC.CUAT.PO.FE.ZS,,,0.978900015354156,0.914370000362396,0.962750017642975,
907,KHM,SE.SEC.CUAT.PO.MA.ZS,,,2.84138989448547,2.96553993225098,3.32505011558533,
908,KHM,SE.SEC.CUAT.PO.ZS,,,1.83186995983124,1.85405004024506,2.0420401096344,
909,KHM,SE.SEC.CUAT.UP.FE.ZS,,,3.34418988227844,1.590980052948,3.31557011604309,
910,KHM,SE.SEC.CUAT.UP.MA.ZS,,,10.0692195892334,4.68517017364502,9.7678804397583,
911,KHM,SE.SEC.CUAT.UP.ZS,,,6.42405986785889,3.00848007202148,6.26351976394653,
912,KHM,SE.TER.CUAT.ST.FE.ZS,,,0.793609976768494,,,
913,KHM,SE.TER.CUAT.ST.MA.ZS,,,2.25798010826111,,,
914,KHM,SE.TER.CUAT.ST.ZS,,,1.46424996852875,,,
915,KOR,SE.PRM.CUAT.FE.ZS,89.5769119262695,,,,86.2607879638672,91.2238693237305
916,KOR,SE.PRM.CUAT.MA.ZS,96.8958511352539,,,,96.2651290893555,97.5759201049805
917,KOR,SE.PRM.CUAT.ZS,93.0696411132813,,,,90.9840087890625,94.3045272827148
918,KOR,SE.SEC.CUAT.LO.FE.ZS,74.0785903930664,,,,70.9930114746094,77.0506362915039
919,KOR,SE.SEC.CUAT.LO.MA.ZS,87.4926376342773,,,,85.5496063232422,89.1139297485352
920,KOR,SE.SEC.CUAT.LO.ZS,80.4800109863281,,,,77.8654174804688,82.9011688232422
921,KOR,SE.SEC.CUAT.PO.FE.ZS,25.2060794830322,,,,23.1816596984863,30.1320495605469
922,KOR,SE.SEC.CUAT.PO.MA.ZS,38.5808181762695,,,,33.4011611938477,40.8311996459961
923,KOR,SE.SEC.CUAT.PO.ZS,31.5887393951416,,,,28.0064601898193,35.3209915161133
924,KOR,SE.SEC.CUAT.UP.FE.ZS,61.9613914489746,,,,58.7047080993652,66.2244491577148
925,KOR,SE.SEC.CUAT.UP.MA.ZS,77.2418670654297,,,,74.2336730957031,79.6276016235352
926,KOR,SE.SEC.CUAT.UP.ZS,69.2535018920898,,,,66.0361862182617,72.7248001098633
927,KOR,SE.TER.CUAT.BA.FE.ZS,,,,,,19.6833305358887
928,KOR,SE.TER.CUAT.BA.MA.ZS,,,,,,29.321569442749
929,KOR,SE.TER.CUAT.BA.ZS,,,,,,24.3577404022217
930,KOR,SE.TER.CUAT.DO.FE.ZS,,,,,,0.254590004682541
931,KOR,SE.TER.CUAT.DO.MA.ZS,,,,,,0.923160016536713
932,KOR,SE.TER.CUAT.DO.ZS,,,,,,0.578840017318726
933,KOR,SE.TER.CUAT.MS.FE.ZS,,,,,,2.38186001777649
934,KOR,SE.TER.CUAT.MS.MA.ZS,,,,,,4.77651977539063
935,KOR,SE.TER.CUAT.MS.ZS,,,,,,3.54324007034302
936,KOR,SE.TER.CUAT.ST.FE.ZS,25.2060794830322,,,,23.1816596984863,30.1320495605469
937,KOR,SE.TER.CUAT.ST.MA.ZS,38.5808181762695,,,,33.4011611938477,40.8311996459961
938,KOR,SE.TER.CUAT.ST.ZS,31.5887393951416,,,,28.0064601898193,35.3209915161133
939,KWT,SE.PRM.CUAT.FE.ZS,52.5363502502441,55.1656188964844,55.3842506408691,59.694149017334,,
940,KWT,SE.PRM.CUAT.MA.ZS,50.3144798278809,50.3846206665039,51.8185386657715,53.5445709228516,,
941,KWT,SE.PRM.CUAT.ZS,51.0290603637695,51.8809013366699,52.9619407653809,55.5279197692871,,
942,KWT,SE.SEC.CUAT.LO.FE.ZS,46.413158416748,48.9308815002441,49.495288848877,53.7111206054688,,
943,KWT,SE.SEC.CUAT.LO.MA.ZS,42.2339782714844,42.9274101257324,44.7566604614258,46.5866394042969,,
944,KWT,SE.SEC.CUAT.LO.ZS,43.5780487060547,44.8062782287598,46.2761688232422,48.8844184875488,,
945,KWT,SE.SEC.CUAT.PO.FE.ZS,18.0938892364502,18.155969619751,17.4361305236816,18.1244106292725,,
946,KWT,SE.SEC.CUAT.PO.MA.ZS,11.3403301239014,10.8670902252197,10.6414003372192,10.8191499710083,,
947,KWT,SE.SEC.CUAT.PO.ZS,13.5123500823975,13.1482496261597,12.8202295303345,13.1752195358276,,
948,KWT,SE.SEC.CUAT.UP.FE.ZS,30.0950202941895,31.3317909240723,30.7113304138184,32.1678810119629,,
949,KWT,SE.SEC.CUAT.UP.MA.ZS,23.1198902130127,22.9332809448242,23.2185802459717,23.8512592315674,,
950,KWT,SE.SEC.CUAT.UP.ZS,25.3631706237793,25.561710357666,25.6212406158447,26.533519744873,,
951,KWT,SE.TER.CUAT.ST.FE.ZS,11.6097002029419,11.7443704605103,11.2431802749634,11.6305704116821,,
952,KWT,SE.TER.CUAT.ST.MA.ZS,6.96892976760864,6.72943019866943,6.56975984573364,6.68538999557495,,
953,KWT,SE.TER.CUAT.ST.ZS,8.46144962310791,8.29893016815186,8.06836032867432,8.28030014038086,,
954,LBN,SE.PRM.CUAT.FE.ZS,,,74.7300491333008,,,
955,LBN,SE.PRM.CUAT.MA.ZS,,,82.5250778198242,,,
956,LBN,SE.PRM.CUAT.ZS,,,78.4401702880859,,,
957,LBN,SE.SEC.CUAT.LO.FE.ZS,,,53.1513214111328,,,
958,LBN,SE.SEC.CUAT.LO.MA.ZS,,,55.5389595031738,,,
959,LBN,SE.SEC.CUAT.LO.ZS,,,54.2877388000488,,,
960,LBN,SE.SEC.CUAT.PO.FE.ZS,,,14.2778301239014,,,
961,LBN,SE.SEC.CUAT.PO.MA.ZS,,,16.5570793151855,,,
962,LBN,SE.SEC.CUAT.PO.ZS,,,15.36266040802,,,
963,LBN,SE.SEC.CUAT.UP.FE.ZS,,,32.5116691589355,,,
964,LBN,SE.SEC.CUAT.UP.MA.ZS,,,33.387321472168,,,
965,LBN,SE.SEC.CUAT.UP.ZS,,,32.9284400939941,,,
966,LBN,SE.TER.CUAT.ST.FE.ZS,,,14.2778301239014,,,
967,LBN,SE.TER.CUAT.ST.MA.ZS,,,16.5570793151855,,,
968,LBN,SE.TER.CUAT.ST.ZS,,,15.36266040802,,,
969,LCA,SE.SEC.CUAT.LO.FE.ZS,,,,,,50.0901107788086
970,LCA,SE.SEC.CUAT.LO.MA.ZS,,,,,,43.1333885192871
971,LCA,SE.SEC.CUAT.LO.ZS,,,,,,46.6935195922852
972,LCA,SE.SEC.CUAT.PO.FE.ZS,,,,,,18.1671104431152
973,LCA,SE.SEC.CUAT.PO.MA.ZS,,,,,,14.472020149231
974,LCA,SE.SEC.CUAT.PO.ZS,,,,,,16.3629894256592
975,LCA,SE.SEC.CUAT.UP.FE.ZS,,,,,,41.2848014831543
976,LCA,SE.SEC.CUAT.UP.MA.ZS,,,,,,35.1514587402344
977,LCA,SE.SEC.CUAT.UP.ZS,,,,,,38.2902183532715
978,LCA,SE.TER.CUAT.DO.FE.ZS,,,,,,0.201440006494522
979,LCA,SE.TER.CUAT.DO.MA.ZS,,,,,,0.254819989204407
980,LCA,SE.TER.CUAT.DO.ZS,,,,,,0.227400004863739
981,LCA,SE.TER.CUAT.MS.FE.ZS,,,,,,2.1767098903656
982,LCA,SE.TER.CUAT.MS.MA.ZS,,,,,,2.07288002967834
983,LCA,SE.TER.CUAT.MS.ZS,,,,,,2.1260199546814
984,LCA,SE.TER.CUAT.ST.FE.ZS,,,,,,7.45905017852783
985,LCA,SE.TER.CUAT.ST.MA.ZS,,,,,,6.04814004898071
986,LCA,SE.TER.CUAT.ST.ZS,,,,,,6.77018022537231
987,LKA,SE.SEC.CUAT.LO.FE.ZS,,,,72.5917892456055,72.7323684692383,
988,LKA,SE.SEC.CUAT.LO.MA.ZS,,,,75.4756393432617,75.5258102416992,
989,LKA,SE.SEC.CUAT.LO.ZS,,,,73.931022644043,74.0255737304688,
990,LKA,SE.SEC.CUAT.PO.FE.ZS,,,,29.795560836792,30.1827201843262,
991,LKA,SE.SEC.CUAT.PO.MA.ZS,,,,28.7348403930664,29.0186595916748,
992,LKA,SE.SEC.CUAT.PO.ZS,,,,29.3029708862305,29.6438293457031,
993,LKA,SE.TER.CUAT.ST.FE.ZS,,,,14.563099861145,14.8260498046875,
994,LKA,SE.TER.CUAT.ST.MA.ZS,,,,13.085129737854,13.2754802703857,
995,LKA,SE.TER.CUAT.ST.ZS,,,,13.8767404556274,14.1082201004028,
996,LSO,SE.PRM.CUAT.FE.ZS,,,,47.1239013671875,,
997,LSO,SE.PRM.CUAT.MA.ZS,,,,34.0313110351563,,
998,LSO,SE.PRM.CUAT.ZS,,,,40.9280281066895,,
999,LSO,SE.SEC.CUAT.LO.FE.ZS,,27.4130802154541,,21.8724098205566,,
1000,LSO,SE.SEC.CUAT.LO.MA.ZS,,23.4833602905273,,19.7583599090576,,
1001,LSO,SE.SEC.CUAT.LO.ZS,,25.5813694000244,,20.8719692230225,,
1002,LSO,SE.SEC.CUAT.PO.FE.ZS,,1.67622995376587,,5.62526988983154,,
1003,LSO,SE.SEC.CUAT.PO.MA.ZS,,2.07119989395142,,5.04465007781982,,
1004,LSO,SE.SEC.CUAT.PO.ZS,,1.86032998561859,,5.35050010681152,,
1005,LSO,SE.SEC.CUAT.UP.FE.ZS,,,,14.1907901763916,,
1006,LSO,SE.SEC.CUAT.UP.MA.ZS,,,,13.3859796524048,,
1007,LSO,SE.SEC.CUAT.UP.ZS,,,,13.8099298477173,,
1008,LSO,SE.TER.CUAT.ST.FE.ZS,,1.47074997425079,,1.86677002906799,,
1009,LSO,SE.TER.CUAT.ST.MA.ZS,,1.64351999759674,,1.91068994998932,,
1010,LSO,SE.TER.CUAT.ST.ZS,,1.55128002166748,,1.88756000995636,,
1011,LTU,SE.PRM.CUAT.FE.ZS,97.5159606933594,97.592903137207,97.1356201171875,97.5879211425781,97.7728118896484,98.1106872558594
1012,LTU,SE.PRM.CUAT.MA.ZS,98.8446578979492,98.3576278686523,98.5225296020508,98.8051300048828,98.7717132568359,98.9302825927734
1013,LTU,SE.PRM.CUAT.ZS,98.1073379516602,97.9331512451172,97.7527694702148,98.1292724609375,98.2174606323242,98.4751510620117
1014,LTU,SE.SEC.CUAT.LO.FE.ZS,83.7019195556641,85.1289215087891,85.6134033203125,86.959228515625,87.9126892089844,88.6248779296875
1015,LTU,SE.SEC.CUAT.LO.MA.ZS,91.0679626464844,91.7395477294922,92.2278366088867,92.8113479614258,93.1426010131836,93.8750228881836
1016,LTU,SE.SEC.CUAT.LO.ZS,86.9803771972656,88.0702209472656,88.5567092895508,89.5619125366211,90.2407302856445,90.9595184326172
1017,LTU,SE.SEC.CUAT.PO.FE.ZS,47.4147300720215,49.957160949707,51.0775108337402,51.1827011108398,52.1668395996094,52.7485618591309
1018,LTU,SE.SEC.CUAT.PO.MA.ZS,41.8931999206543,42.5461616516113,44.6689910888672,44.8999404907227,43.887809753418,43.9446487426758
1019,LTU,SE.SEC.CUAT.PO.ZS,44.957218170166,46.6597518920898,48.2258415222168,48.3884887695313,48.4815101623535,48.8336296081543
1020,LTU,SE.SEC.CUAT.UP.FE.ZS,71.764518737793,74.4254913330078,74.8090286254883,75.9259262084961,76.9870376586914,78.1188430786133
1021,LTU,SE.SEC.CUAT.UP.MA.ZS,77.1844711303711,77.6384811401367,78.688102722168,81.3775024414063,82.4685897827148,83.5851898193359
1022,LTU,SE.SEC.CUAT.UP.ZS,74.1768188476563,75.8550567626953,76.5351486206055,78.350471496582,79.4271011352539,80.5496215820313
1023,LTU,SE.TER.CUAT.ST.FE.ZS,23.4620800018311,24.8656196594238,27.1285591125488,28.4313697814941,29.2992000579834,31.1494102478027
1024,LTU,SE.TER.CUAT.ST.MA.ZS,21.5436897277832,21.6618099212646,23.9039402008057,23.7711296081543,23.6481609344482,24.2185707092285
1025,LTU,SE.TER.CUAT.ST.ZS,22.6082401275635,23.4401302337646,25.6936702728271,26.3587703704834,26.7836894989014,28.0673999786377
1026,LUX,SE.PRM.CUAT.FE.ZS,,,94.8555297851563,,,
1027,LUX,SE.PRM.CUAT.MA.ZS,,,95.1628189086914,,,
1028,LUX,SE.PRM.CUAT.ZS,,,95.0121765136719,,,
1029,LUX,SE.SEC.CUAT.LO.FE.ZS,,,77.0752029418945,,,
1030,LUX,SE.SEC.CUAT.LO.MA.ZS,,,78.6648483276367,,,
1031,LUX,SE.SEC.CUAT.LO.ZS,,,77.8855590820313,,,
1032,LUX,SE.SEC.CUAT.PO.FE.ZS,,,24.2066993713379,,,
1033,LUX,SE.SEC.CUAT.PO.MA.ZS,,,30.5611305236816,,,
1034,LUX,SE.SEC.CUAT.PO.ZS,,,27.4460391998291,,,
1035,LUX,SE.SEC.CUAT.UP.FE.ZS,,,56.1091804504395,,70.6225662231445,71.1700134277344
1036,LUX,SE.SEC.CUAT.UP.MA.ZS,,,67.1188507080078,,79.9217681884766,79.9344329833984
1037,LUX,SE.SEC.CUAT.UP.ZS,,,61.7216415405273,,75.2600784301758,75.5208282470703
1038,LUX,SE.TER.CUAT.ST.FE.ZS,,,21.6766605377197,,29.0531806945801,28.9592800140381
1039,LUX,SE.TER.CUAT.ST.MA.ZS,,,25.2136707305908,,36.7666206359863,37.4426193237305
1040,LUX,SE.TER.CUAT.ST.ZS,,,23.4797401428223,,32.8998718261719,33.1705703735352
1041,LVA,SE.PRM.CUAT.FE.ZS,100.0,100.0,100.0,99.4350967407227,100.0,100.0
1042,LVA,SE.PRM.CUAT.MA.ZS,100.0,100.0,100.0,99.4728088378906,100.0,100.0
1043,LVA,SE.PRM.CUAT.ZS,100.0,100.0,100.0,99.4524536132813,100.0,100.0
1044,LVA,SE.SEC.CUAT.LO.FE.ZS,98.0048599243164,98.4446716308594,98.1937789916992,98.0228500366211,99.04541015625,99.044792175293
1045,LVA,SE.SEC.CUAT.LO.MA.ZS,97.9885101318359,98.0288925170898,98.2080535888672,97.8008728027344,98.8675765991211,99.2038497924805
1046,LVA,SE.SEC.CUAT.LO.ZS,97.9973678588867,98.2539672851563,98.2003326416016,97.9207077026367,98.9634780883789,99.1183013916016
1047,LVA,SE.SEC.CUAT.PO.FE.ZS,34.5056915283203,39.5079002380371,32.2023010253906,34.8953704833984,36.3132095336914,38.595588684082
1048,LVA,SE.SEC.CUAT.PO.MA.ZS,24.9546298980713,22.9009895324707,22.7182998657227,23.8138294219971,24.3092308044434,25.7924003601074
1049,LVA,SE.SEC.CUAT.PO.ZS,30.1295795440674,31.8909606933594,27.8459796905518,29.7962303161621,30.7826099395752,32.6784210205078
1050,LVA,SE.SEC.CUAT.UP.FE.ZS,81.5449523925781,81.6292724609375,83.0989532470703,84.2726898193359,86.506706237793,87.8662719726563
1051,LVA,SE.SEC.CUAT.UP.MA.ZS,78.3424072265625,77.7159194946289,78.4662094116211,79.6806716918945,81.337760925293,82.8901901245117
1052,LVA,SE.SEC.CUAT.UP.ZS,80.0776062011719,79.8343734741211,80.9709777832031,82.1596908569336,84.1252212524414,85.5665130615234
1053,LVA,SE.TER.CUAT.ST.FE.ZS,22.7266902923584,23.7378902435303,24.874210357666,28.1550903320313,29.7600593566895,29.8309001922607
1054,LVA,SE.TER.CUAT.ST.MA.ZS,16.5154304504395,16.0848598480225,17.3880004882813,19.0390090942383,19.432279586792,20.1442108154297
1055,LVA,SE.TER.CUAT.ST.ZS,19.8808097839355,20.2277393341064,21.4355506896973,23.9603500366211,25.0017395019531,25.3540706634521
1056,MAC,SE.PRM.CUAT.FE.ZS,,79.7225570678711,,,,
1057,MAC,SE.PRM.CUAT.MA.ZS,,86.7862777709961,,,,
1058,MAC,SE.PRM.CUAT.ZS,,83.1176910400391,,,,
1059,MAC,SE.SEC.CUAT.LO.FE.ZS,,57.4957695007324,,,,
1060,MAC,SE.SEC.CUAT.LO.MA.ZS,,63.8890495300293,,,,
1061,MAC,SE.SEC.CUAT.LO.ZS,,60.568660736084,,,,
1062,MAC,SE.SEC.CUAT.PO.FE.ZS,,13.5499401092529,,,,
1063,MAC,SE.SEC.CUAT.PO.MA.ZS,,15.1336603164673,,,,
1064,MAC,SE.SEC.CUAT.PO.ZS,,14.3111400604248,,,,
1065,MAC,SE.SEC.CUAT.UP.FE.ZS,,33.5025787353516,,,,
1066,MAC,SE.SEC.CUAT.UP.MA.ZS,,38.0721817016602,,,,
1067,MAC,SE.SEC.CUAT.UP.ZS,,35.6989288330078,,,,
1068,MAC,SE.TER.CUAT.ST.FE.ZS,,11.6086902618408,,,,
1069,MAC,SE.TER.CUAT.ST.MA.ZS,,13.6253595352173,,,,
1070,MAC,SE.TER.CUAT.ST.ZS,,12.5779895782471,,,,
1071,MDA,SE.PRM.CUAT.FE.ZS,,,97.6985015869141,98.3383102416992,98.5742263793945,98.4960327148438
1072,MDA,SE.PRM.CUAT.MA.ZS,,,99.0893402099609,99.2640991210938,99.3815612792969,99.3403472900391
1073,MDA,SE.PRM.CUAT.ZS,,,98.342658996582,98.766960144043,98.9476928710938,98.885139465332
1074,MDA,SE.SEC.CUAT.LO.FE.ZS,,,89.6618881225586,90.4815979003906,91.6411972045898,92.1380462646484
1075,MDA,SE.SEC.CUAT.LO.MA.ZS,,,94.0963516235352,94.7670516967773,95.294807434082,95.7208480834961
1076,MDA,SE.SEC.CUAT.LO.ZS,,,91.7156829833984,92.4657974243164,93.3312911987305,93.7892074584961
1077,MDA,SE.SEC.CUAT.PO.FE.ZS,,,33.6656303405762,34.2479782104492,35.1697692871094,35.4251098632813
1078,MDA,SE.SEC.CUAT.PO.MA.ZS,,,26.9733505249023,27.0753803253174,27.2760200500488,27.2841396331787
1079,MDA,SE.SEC.CUAT.PO.ZS,,,30.5661392211914,30.9270000457764,31.5182704925537,31.6732807159424
1080,MDA,SE.SEC.CUAT.UP.FE.ZS,,,69.8473281860352,71.1222991943359,72.4439315795898,71.69287109375
1081,MDA,SE.SEC.CUAT.UP.MA.ZS,,,76.4780731201172,77.7684936523438,78.3831634521484,77.5728988647461
1082,MDA,SE.SEC.CUAT.UP.ZS,,,72.9183197021484,74.1995391845703,75.1913070678711,74.4027328491211
1083,MDA,SE.TER.CUAT.ST.FE.ZS,,,15.5611801147461,16.3661403656006,17.2074203491211,18.1269397735596
1084,MDA,SE.TER.CUAT.ST.MA.ZS,,,14.550009727478,14.7644100189209,15.1701803207397,15.6068601608276
1085,MDA,SE.TER.CUAT.ST.ZS,,,15.0928602218628,15.6245203018188,16.2650299072266,16.965539932251
1086,MDV,SE.PRM.CUAT.FE.ZS,,35.0240516662598,,,,
1087,MDV,SE.PRM.CUAT.MA.ZS,,42.8733596801758,,,,
1088,MDV,SE.PRM.CUAT.ZS,,38.9277381896973,,,,
1089,MDV,SE.SEC.CUAT.LO.FE.ZS,,14.0129699707031,,,,
1090,MDV,SE.SEC.CUAT.LO.MA.ZS,,17.7602691650391,,,,
1091,MDV,SE.SEC.CUAT.LO.ZS,,15.8766098022461,,,,
1092,MDV,SE.SEC.CUAT.PO.FE.ZS,,3.32723999023438,,,,
1093,MDV,SE.SEC.CUAT.PO.MA.ZS,,4.99787998199463,,,,
1094,MDV,SE.SEC.CUAT.PO.ZS,,4.15810012817383,,,,
1095,MDV,SE.SEC.CUAT.UP.FE.ZS,,4.06644010543823,,,,
1096,MDV,SE.SEC.CUAT.UP.MA.ZS,,6.41592979431152,,,,
1097,MDV,SE.SEC.CUAT.UP.ZS,,5.2349100112915,,,,
1098,MDV,SE.TER.CUAT.ST.FE.ZS,,1.1951299905777,,,,
1099,MDV,SE.TER.CUAT.ST.MA.ZS,,2.29394006729126,,,,
1100,MDV,SE.TER.CUAT.ST.ZS,,1.74160003662109,,,,
1101,MEX,SE.PRM.CUAT.FE.ZS,69.1048583984375,68.4678192138672,69.8880081176758,70.8418502807617,72.7437133789063,73.2645568847656
1102,MEX,SE.PRM.CUAT.MA.ZS,72.8706588745117,73.4613189697266,74.1441879272461,74.8084487915039,76.2946166992188,76.3740310668945
